GeneID	GSM7887562	GSM7887563	GSM7887564	GSM7887565	GSM7887566	GSM7887567
105378565	0	0	0	0	0	0
105378566	0	0	0	0	0	0
55844	5361	5160	4627	5855	6192	6251
664	7249	8307	7270	10500	10092	9562
282973	51	45	59	50	44	38
105378567	7	2	4	4	6	8
10570	663	663	732	997	1106	1062
282974	122	119	159	77	85	95
80313	193	174	191	125	120	129
170394	490	466	584	688	588	671
105378568	2	1	7	3	2	2
170393	6	3	4	4	2	4
105378570	19	19	20	17	17	24
105378569	8	8	9	8	12	9
107984282	268	232	248	248	247	233
3632	1472	1482	1503	1392	1496	1465
84504	240	257	262	226	231	218
54777	40	36	37	35	40	42
105378571	0	3	0	2	1	1
105378572	0	0	1	0	0	0
101927590	0	0	1	0	0	0
103695432	0	0	0	0	0	0
399829	0	0	0	0	0	0
107984283	0	0	0	0	0	0
112268067	1	1	2	0	0	0
84435	3	4	3	1	3	2
100128127	0	0	0	0	0	0
85442	253	246	316	209	206	216
105378574	0	0	1	0	0	0
105378573	0	0	1	0	1	0
8433	0	0	0	0	1	0
27287	1	0	2	2	2	2
101927671	0	0	1	2	0	0
574448	0	0	0	1	0	0
101	200	148	170	118	109	116
10844	1536	1473	1565	1724	1716	1698
118472	385	333	396	324	319	313
50632	38	39	51	60	61	74
118471	23	21	31	46	39	35
282969	228	212	279	266	250	264
1892	2546	2380	2355	2096	2212	2162
100500911	0	1	0	0	0	0
196743	92	101	108	131	104	111
92170	535	520	542	646	600	608
503542	48	49	71	71	64	72
619207	38	27	33	52	45	43
105378576	4	5	3	12	5	9
105378575	0	0	0	0	0	0
107984284	4	3	3	0	1	4
1571	35	38	42	35	45	52
93426	3	1	0	0	1	0
399833	2	1	0	4	2	8
441581	0	0	0	0	0	0
100133161	214	228	231	315	339	326
112268070	54	47	70	41	60	54
388572	26	18	18	19	27	25
101930129	4	5	5	4	3	4
147199	0	1	2	0	2	1
113746	0	1	0	0	1	0
51272	979	976	1053	1133	1186	1255
60626	1465	1486	1608	1600	1657	1637
102465445	1	1	2	1	2	0
23410	604	653	580	690	660	697
5719	1873	1906	1697	2076	2079	2051
171389	1	2	3	2	3	0
80162	526	528	642	723	662	734
387733	2	2	1	2	1	1
10581	2755	2686	3318	3563	3854	3761
8519	908	937	989	1400	1376	1447
10410	5272	5376	6671	7717	7843	8079
105376504	1	1	1	0	1	1
105376505	0	0	1	1	2	0
338707	849	777	1015	806	785	783
11187	889	828	992	938	946	957
59307	381	392	417	423	446	452
338440	307	297	343	327	290	352
105376506	20	19	15	17	22	23
81490	933	885	1020	1071	1106	1142
6050	2310	2229	2849	2700	2842	2786
115399	62	68	81	65	76	82
101059906	38	29	36	26	30	30
3265	399	402	551	509	485	486
256329	341	323	403	446	417	426
692247	83	79	72	81	74	84
8045	506	520	625	662	661	635
100506211	484	512	581	761	796	790
406992	4	4	3	8	17	12
143666	84	89	91	121	132	99
57661	1415	1450	1769	1638	1500	1528
3665	82	88	97	80	79	71
53841	17	16	18	22	27	40
6343	57	40	68	50	34	49
1815	15	14	15	37	33	30
10522	1122	1104	1211	1049	1076	1161
283232	371	346	395	345	321	359
64787	2259	2198	2592	3078	3043	3195
105376509	0	0	0	1	0	0
6888	1762	1701	1776	1615	1688	1648
347862	1031	999	1144	1181	1114	1181
171391	69	64	60	69	49	66
51286	174	179	196	298	288	257
79751	371	345	414	379	386	384
101927423	25	20	25	37	31	32
55367	297	293	353	951	947	948
6181	6162	6043	6832	6956	6995	6949
619565	15	9	12	11	8	13
57104	1197	1168	1429	1369	1449	1465
283229	314	279	413	340	326	315
977	3117	3271	3808	3188	3307	3314
5441	1507	1505	1811	2130	2325	2454
7106	595	580	741	688	710	693
66005	1317	1383	1555	1630	1611	1557
161	2028	1826	1989	1734	1682	1833
4588	23	21	38	32	16	24
101927503	0	2	1	0	2	0
107987157	0	0	0	0	0	0
4583	10	9	8	1	3	3
4586	0	0	2	0	0	1
727897	1	3	5	4	8	1
112577518	0	0	0	0	1	1
102466725	0	0	0	0	0	0
54472	924	848	982	968	966	995
105376512	9	6	5	10	4	4
255512	12	22	24	22	28	24
105376513	0	0	0	0	0	0
9024	153	175	225	158	129	151
107984298	9	11	11	6	8	10
105376514	15	12	20	8	12	13
81532	609	547	727	700	757	715
1850	233	236	227	294	297	303
338651	5	2	5	3	3	2
387264	5	5	8	4	1	9
440021	2	2	1	2	1	1
387266	0	0	0	0	0	0
387267	0	0	0	0	0	0
439915	0	0	0	0	0	0
387742	0	2	0	0	1	0
100132464	0	1	0	0	1	0
100505570	0	0	0	0	1	0
440023	0	1	0	1	0	0
402778	202	196	212	312	316	330
1509	5107	5008	5840	5529	5802	5877
105376517	3	2	2	2	3	1
90019	32	39	42	19	32	30
7136	19	16	30	16	15	19
107984299	0	0	0	0	0	0
4046	10	18	15	12	6	10
100423021	0	0	0	0	0	0
102465993	0	1	1	0	0	0
101927624	0	0	1	0	1	0
7140	652	667	814	672	663	636
6150	499	448	602	580	605	632
106635549	5	4	2	4	2	2
100133545	20	21	22	29	31	37
104355220	1	2	1	2	2	1
103344718	21569	20228	23013	21057	21035	21934
283120	48982	47327	64108	54739	51915	53089
100033819	3117	3068	4073	4325	4218	4323
3481	63808	60948	76998	69608	66542	68684
723961	61351	58725	74120	66949	63957	65930
619552	3	3	5	3	5	2
51214	136	152	148	201	174	210
3630	0	0	0	0	0	0
7054	33	21	37	17	12	12
100616126	0	1	0	0	0	0
430	25	22	19	46	45	51
29125	1181	1218	1445	1140	1181	1184
10077	1269	1283	1550	1181	1273	1199
101927682	124	123	118	180	177	169
105376520	6	2	4	6	5	4
975	5091	4815	5518	5585	5656	5711
10078	497	527	662	617	616	655
29850	4	9	15	5	3	5
3784	845	803	962	888	927	987
10984	702	705	678	479	436	484
338653	3	2	3	2	1	1
55539	0	0	0	0	0	0
1028	1885	1862	2364	1397	1344	1494
5003	35	40	49	47	55	49
5002	258	229	279	324	350	347
7262	42	36	44	74	66	70
4676	3115	2946	2899	2756	2796	2704
677833	1	0	0	0	1	0
833	892	880	837	778	735	712
100852407	103	96	91	122	92	93
114879	604	624	781	576	588	616
107987158	2	3	0	4	1	6
386746	0	0	0	0	0	0
283303	0	0	0	0	0	0
116534	3	1	2	5	4	1
7748	439	426	360	468	431	415
650368	10	9	11	17	15	16
10821	3	4	1	2	2	3
105376525	0	2	2	1	0	2
105379880	33	36	31	19	19	15
105376526	112	104	95	105	89	98
101927708	11	7	6	5	6	7
107984301	13	3	4	3	6	2
7221	1	0	0	0	0	0
116969	72	76	72	66	68	48
417	0	0	1	3	1	0
57053	21	22	13	20	17	21
4928	2038	1991	1853	1799	1914	1923
27315	634	657	623	648	667	687
391	381	329	418	425	413	443
105376527	8	6	4	13	8	27
6786	930	856	870	1035	1037	1043
100616453	18	20	18	29	28	35
6240	1644	1628	1451	1131	1076	1140
100506082	2	1	1	3	3	0
143496	0	0	0	2	0	0
6737	237	234	208	240	214	246
119774	0	0	1	0	0	0
390036	0	0	0	0	0	0
119772	0	0	0	0	0	0
143502	0	0	0	0	0	0
390037	0	0	1	0	0	0
55128	224	224	258	213	189	210
390038	0	0	0	0	0	0
143503	0	1	0	1	0	0
105376528	0	0	0	0	0	0
81285	0	0	0	0	0	0
256892	0	0	0	0	0	0
119695	0	0	0	0	0	0
119694	0	0	0	0	0	0
119692	0	0	0	0	0	0
401663	0	0	0	0	0	0
401665	0	0	0	0	0	0
119687	0	0	0	0	0	0
81282	0	0	0	0	0	0
79324	0	0	0	0	0	0
401666	0	0	0	0	0	0
401667	0	0	0	0	0	0
56547	0	0	0	0	0	0
119682	0	0	0	0	0	0
119679	0	0	0	0	0	0
119678	0	0	0	0	0	0
79296	0	0	0	0	0	0
390054	0	0	0	0	0	0
23538	0	0	0	0	0	0
283110	0	0	0	0	0	0
283111	0	0	0	0	0	0
3043	0	0	0	0	0	0
3045	2	2	3	2	2	5
3044	0	0	0	0	0	0
103344929	0	0	0	0	0	0
3047	0	0	0	0	0	0
3048	2	0	0	0	0	0
3046	1	4	2	1	1	1
79339	0	1	2	2	1	2
79345	0	0	0	0	0	0
282763	2	5	1	2	3	3
390058	0	0	0	0	1	0
390059	0	0	0	0	0	0
79470	0	0	1	0	0	0
390061	0	0	0	0	0	0
390063	0	1	0	0	0	1
390064	0	0	0	1	0	0
390066	0	2	0	0	0	0
50613	0	1	2	0	0	0
143630	21	12	8	18	23	10
101927763	5	8	4	10	5	8
390067	1	0	0	0	1	0
340980	0	1	0	0	2	0
85363	582	581	535	504	459	462
117854	256	212	191	199	166	160
445372	107	80	81	84	76	71
53840	18	18	14	11	12	10
107984302	8	7	7	4	7	1
10346	19	21	20	171	186	179
390072	0	0	0	0	0	0
387748	0	0	0	0	0	0
390075	0	0	0	0	0	0
79473	0	0	0	0	2	0
390077	3	2	2	0	0	1
390078	0	0	0	0	0	0
390079	0	0	0	0	0	0
112268071	2	1	1	0	0	1
390081	0	0	0	0	0	0
390082	0	0	0	0	0	0
107984304	0	0	0	0	0	0
390083	1	0	0	0	0	0
390084	0	0	1	1	0	0
338751	1	0	0	0	1	0
120793	1	1	0	0	0	0
107984303	0	0	0	0	0	0
120796	0	0	0	0	0	0
196335	2	1	2	0	0	3
255725	0	0	0	0	0	0
120787	0	3	0	0	0	1
160298	41	44	37	31	35	54
84067	993	951	950	1104	1159	1074
1262	9	5	5	1	6	2
887	91	75	96	92	72	82
112464	436	413	598	407	412	387
101927825	445	468	487	472	465	438
6609	703	642	749	861	909	938
322	1566	1552	1894	1696	1834	1777
3263	65	76	75	105	113	108
10612	253	219	282	256	239	280
23647	1211	1118	1179	1207	1169	1216
26515	843	824	728	933	887	857
144132	278	279	309	305	309	338
23378	458	415	374	472	468	443
3611	2057	2047	2158	2020	2106	2067
6881	2887	2805	3046	3255	3351	3213
1200	2008	2120	1996	2405	2381	2290
8642	1204	1210	1389	1305	1301	1328
63875	1441	1437	1552	1550	1643	1717
387751	4	2	7	1	1	3
338755	1	0	0	0	0	0
144125	0	0	0	0	0	0
8590	0	0	0	0	0	0
144124	0	0	1	0	0	0
341276	0	0	0	0	0	0
283297	0	0	0	0	0	1
120776	0	0	0	0	0	0
107984019	6	7	3	6	2	4
120775	0	1	0	0	0	0
7762	22	31	33	19	22	19
102724711	4	3	2	3	2	1
7761	50	47	35	34	40	38
338323	4	0	0	0	1	1
27288	0	0	0	1	0	1
100313774	0	0	0	0	0	0
143425	95	112	100	79	94	82
100506258	62	44	54	79	66	74
283298	2	11	3	3	5	5
8495	462	460	420	456	482	461
105376535	8	8	6	7	5	2
51700	593	533	503	448	444	490
341277	21	24	19	17	16	19
105376533	5	7	5	2	4	4
120065	0	0	0	0	0	1
120066	0	0	0	0	0	0
26343	1	0	0	1	2	0
283299	12	7	10	20	12	12
107984307	1	7	0	0	2	2
390093	0	2	1	2	1	1
26496	0	0	0	0	0	2
338322	2	1	0	2	1	1
8665	4560	4408	4537	4629	4355	4505
103581031	0	0	0	1	0	0
7275	1388	1408	1299	831	817	821
101927917	1	0	0	0	0	0
79608	726	676	607	546	506	520
101927936	1	3	1	0	2	0
4004	651	617	644	617	600	633
105376536	51	49	63	68	56	46
65975	120	154	114	108	138	122
9866	2459	2446	2634	2136	2109	2091
6157	10688	10524	10476	10388	10074	10421
619562	20	10	14	15	17	11
677826	28	19	24	19	17	21
6764	748	714	733	591	558	587
107984308	0	4	5	1	1	0
105376539	0	2	1	0	0	1
102724784	1	1	1	0	0	1
56672	220	200	207	248	253	235
56673	2	0	1	2	1	0
56676	1	0	0	0	1	0
56674	581	630	552	716	624	642
493900	122	112	111	126	117	97
56675	34	48	21	44	31	36
105376541	2	1	2	3	1	1
57758	9	9	7	3	3	8
100847015	0	0	0	0	0	0
283102	0	1	0	1	0	0
105376542	1	0	1	0	3	1
23258	2993	2837	2745	2800	2981	3058
100189370	0	0	0	0	0	0
440026	535	648	585	618	521	510
10527	5698	5935	4861	6106	5659	4867
677808	0	0	1	1	0	2
644656	49	53	35	39	48	36
7702	435	424	369	373	336	376
7465	2420	2482	2062	2333	2278	2177
23075	540	560	529	538	480	458
440028	14	10	14	19	13	24
283104	89	103	98	121	91	86
81846	1022	915	784	831	802	783
105369149	45	45	40	48	43	42
101928008	4	1	1	1	0	1
105376544	16	22	24	29	31	39
133	584	579	598	777	827	834
100130460	12	8	14	13	11	13
272	171	198	167	215	231	207
100463486	5	5	6	9	7	4
100616263	2	1	1	1	2	1
50862	599	594	542	644	548	585
100129827	12	11	9	12	10	9
10894	1	2	0	0	0	0
10335	216	202	184	263	255	222
9646	1288	1360	1227	1341	1344	1365
1982	16273	16939	13748	14547	14241	13620
692223	7	4	2	7	8	2
101928053	5	5	4	4	1	1
112268072	5	6	6	2	2	2
105376547	2	1	2	1	1	2
58486	799	868	702	989	882	727
729013	99	134	104	87	103	100
107984309	0	0	0	0	0	0
105379882	1	0	0	1	1	3
105376550	2	1	1	1	2	0
107984310	0	0	0	0	0	0
105376548	0	0	0	0	0	0
374378	202	202	203	144	153	152
283106	186	161	165	159	128	153
107983976	0	0	1	1	0	0
105376553	0	2	0	1	0	0
100423026	0	0	0	0	0	0
102465870	0	0	0	0	0	0
107984311	7	5	10	14	8	12
55031	2253	2261	1925	2031	1845	1790
27122	2461	2435	2410	2721	2720	2749
105376554	0	0	0	0	0	0
9645	2237	2208	2216	2272	2358	2494
102466906	0	0	0	2	0	0
107984312	2	1	4	3	1	0
84953	48	44	47	49	50	53
55742	1651	1629	1488	1529	1502	1486
105376556	0	1	0	0	0	0
7003	3136	3326	2831	3159	3043	2861
107984313	2	4	2	2	1	1
100506305	0	0	0	0	0	1
105376557	1	1	0	1	0	0
644943	17	11	13	19	12	10
105376558	0	0	0	0	0	0
406	179	180	152	223	197	254
84280	586	634	549	651	619	629
5741	0	0	0	0	0	0
84188	692	719	530	479	446	389
105376562	0	0	0	0	0	0
105376561	0	0	0	0	0	0
101928132	0	0	0	0	1	0
10418	75	76	71	95	78	103
22800	386	452	353	381	374	369
1315	3603	4000	3045	3427	3231	2845
5682	2202	2348	1922	2176	2112	1993
5140	164	181	160	122	118	117
107984315	0	0	0	0	0	0
120227	352	355	265	286	236	205
796	0	2	1	0	0	3
797	8	3	3	1	3	3
387755	4	2	2	2	0	0
105376569	0	0	0	0	0	0
105376568	0	0	0	0	1	0
102724957	1	0	0	0	0	0
105376567	0	0	1	1	1	0
107984370	0	0	0	0	0	0
105376570	0	0	0	0	0	0
55553	52	48	41	29	36	49
102464826	2	2	1	0	1	1
105376572	0	0	0	0	0	0
112268084	0	0	0	0	0	0
105376571	0	4	1	0	1	1
10944	2183	2509	2083	2260	2143	2059
144100	1423	1372	1355	1547	1514	1551
109623465	0	1	0	0	0	0
112268085	2	4	0	4	2	1
107984416	2	0	0	0	2	3
10819	30	24	23	25	15	15
6207	7370	7468	6931	6954	6703	6730
26822	3	6	6	16	10	6
85388	8	14	13	10	7	4
5286	1087	1177	928	1043	942	880
4925	440	483	405	325	268	293
105376576	1	1	2	1	2	2
374383	51	71	65	79	65	79
107984316	60	46	40	51	54	40
3767	150	124	155	153	161	144
6833	0	0	1	2	1	1
10083	60	73	78	62	40	70
340990	2	0	0	2	2	3
102723330	0	0	0	0	0	0
4654	1	0	0	0	0	0
3746	1	2	4	2	3	3
26297	280	282	295	291	267	294
107984317	8	6	6	3	4	5
7166	11	13	15	17	3	8
107984318	7	8	9	3	5	1
113174	220	231	181	141	141	140
6290	0	0	0	0	0	0
117195	0	0	0	0	0	0
117196	0	0	0	0	0	0
494141	0	0	0	0	0	0
100528017	1	0	1	1	1	1
6291	1	0	0	1	1	0
6289	0	0	1	0	1	1
6288	1	0	1	0	1	0
11234	462	475	396	426	386	373
2965	879	928	776	861	763	757
105376577	15	19	9	7	10	5
100423016	0	0	0	0	0	0
3939	59044	60393	53763	54698	56778	55649
3948	0	0	1	0	0	1
160287	8	5	3	5	3	3
7251	1883	2036	1821	1903	1903	1920
55293	223	261	213	240	212	184
112268073	6	12	8	16	7	8
100506540	76	72	70	76	84	84
144108	481	567	475	558	581	541
105376578	0	0	0	0	0	0
144110	63	65	73	95	95	87
283284	10	14	13	13	19	12
105376579	12	20	13	15	10	9
84867	7	4	5	12	8	13
259249	0	0	0	0	0	0
117194	0	0	0	0	0	0
54503	459	466	349	391	361	346
8048	2526	2432	2448	4831	4877	5012
105376580	21	15	16	17	20	12
79733	236	216	214	145	201	147
89797	1808	1740	1783	1689	1653	1673
100874012	0	0	0	0	0	0
399876	0	0	0	0	1	0
100616118	0	0	0	0	0	0
100126784	10	7	12	11	6	17
100616426	0	0	0	1	0	0
100874014	165	148	163	188	215	218
107984418	13	8	13	6	4	6
120237	0	0	0	0	0	0
105376583	0	0	0	0	0	0
10553	151	136	110	165	142	161
10196	216	234	180	240	227	241
105376584	0	0	0	0	0	0
9152	2	1	0	3	1	0
4745	240	178	192	145	151	150
105376586	0	0	0	0	0	0
105376585	0	0	0	1	0	0
107984320	0	0	0	0	0	0
102723370	0	0	0	0	0	0
105376587	0	0	0	0	0	0
203859	120	139	133	135	152	119
57084	0	0	0	0	0	0
102723378	0	0	0	0	0	0
105376589	0	0	0	0	0	0
105376588	0	0	0	0	0	0
2188	201	210	190	215	193	156
2620	38	37	25	26	24	25
258010	103	119	86	89	88	99
100500938	0	0	0	0	0	0
105376591	4	4	2	0	0	1
105376592	2	4	2	1	1	0
102465860	0	0	0	0	0	0
105376593	0	0	0	0	0	0
107984378	0	0	0	0	0	0
105376594	0	0	0	0	0	0
105376595	0	0	0	0	0	0
338645	16	19	25	26	12	14
105376596	0	0	0	0	0	0
63982	17	22	17	18	17	9
105376599	0	0	0	0	0	0
105376598	0	0	0	0	0	0
143662	161	191	144	280	211	180
107987160	0	0	0	0	0	0
159963	83	71	75	35	42	45
387758	78	65	70	122	93	97
8424	3	6	5	2	7	4
103695435	36	34	38	31	16	22
105376600	22	21	26	15	23	29
105376601	5	1	1	2	2	2
91057	90	82	71	60	65	64
55366	645	757	625	653	576	530
105376671	7	5	4	5	6	3
55327	194	201	202	190	182	191
497258	33	32	41	38	25	37
102465881	0	0	0	0	0	0
101410541	0	0	0	1	0	0
627	59	37	44	57	50	66
81930	95	109	87	26	23	13
693195	0	0	0	0	0	0
196074	271	257	215	233	240	284
102466876	0	0	0	0	0	0
105376602	0	0	1	0	0	0
105376604	0	0	0	0	0	0
105376603	0	0	0	0	0	0
105376605	0	0	0	0	0	0
105376606	0	0	0	0	0	0
106456574	0	0	0	3	0	1
3739	28	25	27	32	29	31
107984321	0	1	0	0	0	0
105376607	0	0	1	0	0	0
2488	0	0	0	0	0	0
120534	434	479	413	461	401	369
102723403	22	16	10	12	11	10
744	676	699	695	532	538	467
105376609	25	26	15	20	27	17
101928316	0	0	1	0	0	2
101928338	2	0	3	1	1	2
107984419	0	0	0	1	0	0
341019	9	9	9	4	3	2
105376611	3	0	2	3	0	0
120526	282	328	268	334	288	255
196294	124	153	150	123	114	101
26610	190	246	174	201	194	159
5080	17	14	21	21	20	14
440034	4	2	2	0	0	0
103157000	0	0	0	0	0	0
107984420	0	0	0	0	0	0
100506675	0	0	0	0	0	0
105376613	0	0	0	0	0	0
101928385	0	0	0	0	0	0
5954	2344	2514	2148	1715	1596	1655
107984322	0	0	1	0	0	0
106635521	0	0	0	0	0	0
7490	25	17	21	31	34	21
51352	7	4	7	4	4	4
107984351	0	0	0	0	0	0
10480	3781	3883	3339	3509	3451	3399
493860	506	473	426	411	404	352
79056	167	174	165	144	161	131
79832	613	730	561	604	507	462
105376615	21	22	13	14	9	13
91614	38	34	34	69	56	69
55346	693	728	615	865	827	903
283267	193	223	168	256	217	231
1479	592	616	544	530	456	448
338739	4	4	0	0	2	4
10114	2866	3223	2643	3079	2922	2809
25758	134	137	127	105	100	77
105376617	9	11	8	6	5	3
100131378	4	4	5	5	6	6
966	4252	4408	4111	4196	3957	3843
26273	780	764	639	842	781	741
101928440	0	0	0	0	0	0
105376619	0	0	0	0	0	0
105376620	0	0	0	1	0	0
4005	171	152	171	163	165	133
105376621	0	0	0	0	0	0
101929918	122	108	122	138	158	179
4076	4561	5258	4218	4496	4185	3822
55226	957	925	887	887	937	992
25841	365	344	403	452	480	469
102723539	55	57	50	59	66	61
105376622	0	0	0	0	0	0
847	563	513	439	556	576	610
2001	74	65	55	51	39	51
105376623	0	0	0	0	0	0
26298	3	5	2	3	5	2
102723568	100	88	71	78	59	60
105376625	1	1	1	2	1	0
105376624	6	3	6	5	5	5
51074	294	257	240	181	190	183
8050	1450	1411	1317	1592	1586	1623
100616437	0	1	0	0	0	0
105376626	4	2	2	0	1	1
105376627	0	0	0	0	0	0
100507144	0	0	2	1	1	2
960	524	503	497	455	451	437
109623487	0	0	0	0	0	0
6506	35	39	39	23	29	29
107984324	0	0	0	0	0	0
25891	10	10	13	25	17	28
24147	166	175	173	207	229	257
54765	2476	2519	2159	2181	2150	2230
143458	203	227	188	159	168	153
100616311	0	0	0	0	0	0
101928510	0	0	0	0	0	1
29099	798	770	764	729	723	762
79899	98	114	91	123	126	124
7189	609	583	479	552	557	509
5896	41	34	35	20	14	34
5897	7	4	3	4	4	4
119710	459	510	444	338	328	294
107984325	0	0	1	0	0	0
107984326	0	0	0	0	0	0
105376631	0	0	0	0	0	0
105376632	1	0	0	0	0	0
105376633	0	0	0	0	0	0
105376634	0	0	0	0	0	0
103312105	0	0	0	0	0	0
105376635	0	0	0	0	0	0
101928536	0	0	0	0	0	0
101928563	0	0	0	0	0	0
107984362	0	0	0	0	0	0
105376636	0	0	0	0	0	0
105376637	0	0	0	0	0	0
57689	23	27	14	20	29	23
105376640	0	0	0	0	0	0
102723644	0	0	0	0	0	0
105376639	0	0	0	0	0	0
101928591	0	2	2	0	0	2
105376641	0	0	0	0	0	0
100507205	1	1	1	1	0	0
105376642	0	0	1	0	0	0
399881	0	0	0	0	0	0
8539	1422	1610	1331	1383	1306	1133
55761	2568	2385	2223	2200	2065	2147
100313777	0	0	0	0	0	0
100507261	5	4	6	3	2	1
51144	765	946	821	803	760	683
406918	0	0	0	0	0	0
107984328	130	127	113	102	98	108
105376644	0	0	0	0	0	0
221120	216	203	200	175	155	194
729799	22	19	18	20	14	12
100507300	4	5	3	4	6	2
387763	144	151	179	218	204	211
390110	0	0	0	1	0	0
84680	327	335	326	336	305	323
2132	1447	1387	1286	1280	1313	1249
60529	6	10	3	4	5	5
105376645	0	0	0	0	0	0
105376646	0	0	0	0	0	0
3732	300	260	305	189	238	211
105376647	3	1	4	2	2	2
90139	560	478	467	472	422	420
9537	3226	3113	3739	3530	3720	3795
105376649	0	0	0	0	0	0
221122	0	0	0	0	0	0
105376650	0	0	0	0	0	0
56981	797	764	789	687	668	704
105376652	1	0	2	1	3	2
101060179	91	100	103	89	96	92
57586	282	319	268	170	186	166
101928812	8	14	12	26	12	18
399886	0	0	0	0	0	0
105376654	0	0	0	0	0	0
105376655	0	0	0	0	0	0
105376656	0	0	0	0	0	0
8534	85	102	103	108	115	149
102465691	0	0	0	0	0	0
100507384	0	0	0	0	0	0
105376658	1	0	0	0	0	0
374387	7	14	7	33	32	30
55343	350	384	363	399	394	374
1408	1442	1315	1509	1520	1657	1613
9479	237	212	243	168	172	165
143678	6	3	1	1	1	3
9409	367	343	477	466	416	427
120071	195	209	208	294	283	297
51317	1415	1345	1265	1215	1272	1228
105376661	0	1	2	0	0	0
101928894	0	0	0	0	0	0
105376662	0	0	0	0	0	0
101928919	1	0	0	0	1	0
90993	521	479	567	455	425	460
8525	893	882	1029	891	946	958
100616368	0	0	0	1	0	1
4192	10696	10466	12336	11891	11946	12342
1132	133	126	136	119	143	137
55626	747	654	704	727	758	753
100422827	0	0	0	0	0	0
100422825	0	0	0	0	0	0
283254	156	143	136	145	137	140
9776	1438	1398	1313	1519	1509	1487
392	2694	2498	2795	2716	2749	2805
79797	256	245	263	311	298	308
2147	154	146	181	156	156	140
9793	3192	3077	2725	2479	2456	2593
100847020	0	1	1	0	1	0
692108	4	1	3	3	2	1
100507401	23	28	22	25	28	25
4038	493	556	552	557	582	569
79096	487	497	519	464	499	504
107984329	59	57	56	58	54	47
84364	2209	2242	2441	2274	2368	2356
29763	1155	1080	1360	1421	1430	1441
102466726	1	0	0	1	0	1
1643	364	342	345	1026	1024	1109
53	742	710	788	716	703	738
10062	224	235	235	180	199	186
8567	1389	1309	1390	1261	1187	1340
101928943	2	2	5	2	0	0
4607	15771	15114	18322	22204	22643	22554
6688	12	8	11	11	2	6
100616222	0	0	0	0	0	0
91252	1080	1019	1166	1300	1367	1328
5702	2821	2765	3137	2507	2637	2506
5913	3	6	8	11	4	1
10658	2291	2329	2212	2566	2437	2502
114971	741	731	773	837	822	812
55709	537	544	535	542	549	534
4722	2387	2390	2540	2609	2810	2814
399888	0	2	4	1	0	1
114900	39	69	71	62	77	72
23788	2603	2581	2437	2543	2564	2538
79841	49	41	53	29	26	30
23360	1443	1385	1265	1208	1186	1232
23279	1392	1381	1211	1173	1106	1134
5795	881	808	764	724	733	731
100423000	0	0	0	0	1	0
119765	0	0	0	0	0	0
119764	0	0	0	0	0	0
390113	0	0	0	0	0	0
256148	0	0	0	0	0	0
256144	0	0	0	0	0	0
79346	0	0	0	0	0	0
403253	0	0	0	0	0	0
283116	0	0	0	2	1	1
646754	0	0	0	0	0	0
2346	25	34	16	31	25	23
440040	0	0	0	0	0	0
283092	0	0	0	0	0	0
283093	0	0	0	0	0	0
403257	0	0	0	0	0	0
101060224	0	0	0	0	0	0
107984330	0	0	0	0	0	0
441601	11	13	8	9	7	7
105369150	0	0	0	0	0	0
646813	0	0	0	0	0	0
119749	0	0	0	0	0	0
81318	0	0	0	0	0	0
79097	0	0	0	0	0	0
440041	0	0	0	0	0	0
81327	0	0	0	0	0	0
81328	0	0	0	0	0	0
81309	0	0	0	0	0	0
219428	0	0	0	0	0	0
219429	0	0	0	0	0	0
81300	0	0	0	0	0	0
219431	0	0	0	0	0	0
219432	0	0	0	0	0	0
390142	0	0	0	0	0	0
219436	0	0	0	0	0	0
219437	0	0	0	0	0	0
219438	0	0	0	0	0	0
26338	0	0	0	0	0	0
390144	0	0	0	0	0	0
84767	1	0	0	0	0	0
390148	0	0	0	0	0	0
10798	0	0	0	0	0	0
282770	0	1	0	0	0	0
219445	6	1	3	4	1	3
338674	0	0	0	0	0	0
219447	0	0	0	0	0	0
120586	0	0	0	0	0	0
390151	0	0	0	0	0	0
390152	0	0	0	0	0	0
81168	0	0	0	0	0	0
219453	0	0	0	0	0	0
282775	0	0	0	0	1	0
219464	0	0	0	0	0	0
390154	0	0	0	0	0	0
390155	0	0	0	0	0	0
219469	0	0	0	0	0	0
219473	0	0	0	0	0	0
390157	0	0	0	0	0	0
219477	0	0	0	0	0	0
219417	0	0	0	0	0	0
79482	0	0	0	0	0	0
219479	0	0	0	0	0	0
390162	0	0	0	0	0	0
219482	0	0	0	0	0	0
219484	0	0	0	0	0	0
219487	0	0	0	0	0	0
390167	0	0	0	0	0	0
390168	0	0	0	0	0	0
338675	0	0	0	0	0	0
219493	0	0	0	0	0	0
390174	0	0	0	0	0	0
283189	0	0	0	0	0	0
102465135	0	0	0	0	0	0
101927120	0	0	0	0	0	0
105369310	0	0	0	0	0	0
390181	0	0	0	0	0	0
219525	0	0	0	0	0	0
105369309	0	1	2	0	1	0
219527	9	4	3	8	6	10
187	29	27	24	31	34	26
107984364	0	0	0	0	0	0
85456	2456	2344	2674	2430	2390	2454
6749	2871	2662	2838	2261	2261	2333
5024	0	2	2	0	1	0
10394	0	0	0	0	0	0
5553	3	1	2	0	1	0
105369312	2	0	0	0	2	0
29015	34	41	31	19	20	25
349667	3	4	2	5	5	9
8501	76	89	100	64	60	55
26519	465	478	508	440	432	426
219537	5	0	3	5	3	9
