,GSM3673216,GSM3673217,GSM3673218,GSM3673219,GSM3673220,GSM3673221,GSM3673222,GSM3673223
TUBGCP2,9.99918121842342,9.43424992481447,10.5987097441445,9.94348440082392,9.98261847788573,9.74895195352211,9.7674901519288,9.52373009603596
ZNF511,6.44105488355731,6.66550232905894,6.66830643253915,6.77829364696726,7.32544310430602,6.35050072832675,6.48027152994843,7.15311910857034
CALY,10.6771192872845,10.6592506840311,11.1481979586949,10.8656624077402,11.0668823648859,11.5043981109958,10.8686899186578,11.2573079797299
FUOM,3.51799489047184,4.44231396377339,4.88996176845179,3.50091753222107,5.54040198302156,5.09121329251933,2.68541090347942,3.76903679226445
ECHS1,10.1231900890345,11.0420389591265,10.4677461002197,10.3737781302663,10.9192012702518,10.6988890971268,10.599930187287,10.4874794187177
PAOX,5.34277973237615,6.85636979921502,6.15629156615832,6.09767079121942,5.94766884864681,6.15823844041951,6.48027152994843,6.59301703470169
MTG1,8.96545734337669,8.85199109376808,8.81885973204262,9.25062895881885,7.73823012373556,8.22301952072722,8.14719102693376,8.56381579869938
SPRN,9.44357489381989,8.68307866359901,9.03960613841892,9.54397330525564,7.42437899306803,7.96830045093098,8.0690872531862,8.55172441219867
CYP2E1,6.47778567382726,5.23629172607467,6.20803638790892,7.09549841898882,5.37434665925761,5.49563129237356,5.28645531670941,6.20241881594279
SYCE1,7.01631643778852,6.91476536534067,6.89570081210264,7.41027391299579,4.84950157299573,6.06989554483211,6.3661402800435,6.41757480275149
SPRNP1,6.75218128456263,4.89324720789698,5.60733190399633,6.13073898189392,2.87283112217781,4.81503944234554,4.41767696472821,4.62567814727321
LINC01001,3.60911025442874,3.40225061373854,2.16115605237614,3.50091753222107,3.77083158176266,4.47317504101489,2.68541090347942,2.52039583279756
BET1L,8.73706727168911,8.79613001869909,8.32804409354286,8.51649307881988,9.14259486117259,8.82673262222317,8.66438208774666,8.64573158196933
RIC8A,10.1556686939271,9.8022610595823,10.3498457638506,10.094642798075,10.1999020154204,9.85848845459292,9.82262583654435,10.1341215797237
SIRT3,8.8204635638125,8.90096266052717,9.14734532635586,9.12291860468207,8.82211144228853,9.06704436910698,8.90409959284555,9.27983976474927
PSMD13,9.80568447066825,9.96079047850297,10.1068559866307,9.99040509163964,9.86229138444842,9.61019302517017,9.49350478141589,10.3537213685928
IFITM2,6.51360447497957,8.22566188097086,6.1207343137999,6.55287125606135,10.2366687427228,10.0251605722035,8.14719102693376,7.94576553286028
IFITM1,6.71163610201709,8.42633247598113,6.99723242319303,7.1529644219497,10.4835313544077,9.74467805255924,7.16598019833553,8.47696738424932
IFITM3,8.39052453105412,10.5406419882869,8.55479974418045,8.05619276044544,12.8289355376754,11.3826992134228,9.70547723728447,9.5467580339706
B4GALNT4,9.89099715321322,10.0040204083368,9.85155902924002,10.0402054721797,10.2060952412038,9.76592205967379,9.78536386930604,9.88345458210337
PKP3,3.99428352077181,3.60501631273746,4.93159867852377,5.40202714430648,3.30085832980782,4.35851806731345,3.39329532483877,4.53031069819684
SIGIRR,6.1689118809636,8.02820502308603,6.4130140164559,6.32897260162906,7.86105860437616,7.12197863194496,7.09609309039524,6.91903021460551
PTDSS2,8.24895018949771,8.8961396342387,8.14104047649361,8.11933871357754,8.90058278184781,8.14733163594002,8.16777814136666,8.17193715975709
RNH1,9.54945750853148,10.4080173635568,9.73587299630277,9.45211739526381,10.7609845885207,10.0668404979208,9.42674473399113,9.53759091939313
LRRC56,6.36466287297476,7.0598331623089,6.52605618640082,5.93869993312029,5.50064541181107,5.97578809611464,6.24219846958105,5.61951617012958
HRAS,9.27294158909478,10.1428220387781,9.56450624059099,9.56982439803855,10.2695677668055,9.81158609113412,9.31736063757694,9.55586726683489
RASSF7,6.56002015144017,7.00712726271397,6.38331316619565,6.72515345022787,6.90581088173122,6.47955402248964,6.18947821487602,6.02136494219503
LOC143666,4.87675181251161,5.65701518618766,3.80969656828255,5.19873825742553,3.10266054901577,4.09761411519434,4.50656126841671,4.91714220909314
PHRF1,9.01419888584529,8.51708700927253,8.71836324583407,8.54743615023937,9.23332281436768,8.55460044451553,8.72583569560938,8.65988224265327
IRF7,3.99428352077181,4.96869236138134,3.89636144263707,3.69027604291005,6.35685078203514,5.91622866039352,4.74443232855447,4.37428455588707
DRD4,3.31644071025173,3.16625263536256,3.71749099313618,3.02595768826835,4.84950157299573,3.86540121221481,3.5686741892616,3.49369289385452
DEAF1,10.7627097347156,11.4712988438195,11.3280134884001,10.9091957791513,11.3312220098497,11.2786437139672,11.5169562319361,11.5464535689735
TMEM80,6.35152814623079,6.8955616127011,5.88675125412396,6.32897260162906,6.9507627172449,6.50672968542383,6.48027152994843,7.26102491960634
EPS8L2,5.4452524073285,5.61066222066095,5.15895546172874,5.5314813951964,5.28355408910873,4.81503944234554,5.23535632864694,5.87377150114965
TALDO1,9.52772624957485,10.5483476670582,9.75194121892668,9.53319261776413,10.9229661574899,9.99668958687915,9.47159290177876,9.99370254079995
GATD1,9.33931625703711,9.74440106173339,9.12732770973299,9.42404721441537,9.73743600011645,9.08293127552419,9.30502288347603,9.28715135389876
GATD1-DT,4.40358011326704,5.10868765314542,5.08707861811958,5.25980145070649,4.49217627421278,4.47317504101489,4.81573930775878,5.68740263744859
CEND1,11.23320431789,11.179381036047,11.2411641492468,11.5774232649423,11.135821020579,11.430046647887,11.1479217124144,10.4067089427431
SLC25A22,11.5364519266297,11.4623537693438,11.3078984056553,11.4212188026981,11.1096310060412,10.976676169163,10.9211672079431,11.5517753964065
PANO1,4.50196485899139,4.33235615463751,4.50491080119773,4.20681111533686,3.63052447872762,3.11033118957663,3.72502557702786,4.37428455588707
PIDD1,4.54875049880017,5.35352085792653,5.1935941391949,5.4810848760462,5.08279038715512,4.89948435834395,5.28645531670941,5.2218781607827
RPLP2,9.86465814633509,11.4688647732194,10.5552530687237,10.3729146337454,12.1084781869222,11.3936592923752,11.0762251438737,11.1217699698636
PNPLA2,8.77445528018993,8.49811445699949,8.36270261845883,8.19163725954981,9.12635874732822,9.25906782390137,9.02186028273531,8.86435415209651
CRACR2B,3.69481135652304,5.0403874378159,4.44866227138054,3.16013903826645,3.77083158176266,2.79471984047902,3.19360770537921,4.06964344136764
CD151,8.03558395979822,8.8815730518954,7.99648794523209,8.08178374956681,10.2636416582589,8.46391502096806,8.2601479525546,8.70152002990738
POLR2L,8.41913529708247,9.24617314280734,8.98873794167291,8.71761298458323,10.0718002559248,9.10976545457222,8.86260854005874,8.97488450609603
TSPAN4,5.83321214719163,6.7955104975156,5.86542557401524,5.69517579853331,6.77860555640422,6.14099733904681,6.10659952426146,6.43083904269249
CHID1,9.3141476208959,9.48972911865379,9.67894580909113,9.51608707478043,10.0953470061483,9.70269751250053,9.20565011363895,9.84928517206751
AP2A2,11.6564606216102,10.7884978993331,11.5056508036958,11.5146085429668,11.2637971498621,10.9935840397328,11.0915708390536,11.2535804043814
TOLLIP,12.6413047787557,11.9990354448853,12.6695440408556,12.8342032125267,12.2597871849648,12.0477316019122,12.0451574783334,12.2745924690813
TOLLIP-DT,3.20401551017637,4.33235615463751,4.12890977303811,4.07709916077185,1.81967014455729,4.6783125577535,3.19360770537921,5.12727546912404
BRSK2,10.6200708021712,10.1829760710858,10.425565638173,10.6366313052278,10.6045096334402,10.0542322389619,10.0668805689645,10.4357836830026
LOC107984298,6.01080428307307,4.54448138134436,5.58140762027216,5.76001763426434,5.68930184369209,5.0548518954,5.28645531670941,5.49875145253029
LOC105376514,6.48982435603157,5.74547911016788,6.08427851015327,6.54061999192754,6.37894776355895,5.7891835741882,6.04857792740225,6.23302881787611
MOB2,8.0065498185072,8.08864022850649,8.04471861790498,8.24923605736556,8.78948746922409,7.71809109165631,7.90710788911224,7.99124195131594
DUSP8,11.1719465820399,10.6677653085069,11.0297813779285,10.9508753938267,11.8815870634818,10.8424597357769,11.037597356705,10.5996407118295
KRTAP5-AS1,7.73539715914597,4.08357416224689,6.60538010412643,7.52665230622367,5.7242436616144,5.67403585928721,5.56002517508919,6.39067476248554
KRTAP5-2,6.21315216448139,2.53263410111952,4.6615853417255,5.76001763426434,3.89869462529185,3.77887581356982,3.86607707376708,4.75785918108077
IFITM10,7.98118971136926,8.32231030819146,7.71583884055044,8.32619616597224,8.8967589489172,7.72967075744735,8.35296322206843,8.32185863252232
CTSD,11.9348590455439,11.9602820386093,12.0634870998936,11.9499320270337,12.3820957851906,12.1554895404682,11.6393224172021,12.2833023922956
LSP1,5.20352014181174,5.23629172607467,5.12346461774521,5.06826451693319,5.97693907652263,4.97925860814174,5.78989609248132,5.77321771543683
MRPL23,6.60498893115089,7.81989024222265,6.64346428113751,7.09549841898882,7.84527321797352,7.02192733586958,7.0226473908342,7.67742355218787
IGF2,6.47778567382726,6.9524226103045,5.92847959577432,6.56501935875257,7.2555034514244,6.54655682443682,4.81573930775878,6.33532153750555
INS-IGF2,6.428600492268,6.87609878597261,5.84377992558861,6.55287125606135,7.13083065080486,6.46577178595912,4.74443232855447,6.24809366692064
ASCL2,4.54875049880017,3.78276411547263,4.71024445470041,3.93456230266905,3.77083158176266,2.39014917584014,1.89387469152672,2.52039583279756
TSPAN32,3.9250396379488,2.88395228080762,3.89636144263707,3.02595768826835,2.87283112217781,3.48298732009415,3.72502557702786,4.13593557042328
CD81-AS1,6.31139085793682,6.71015285676699,6.30627047204825,5.80168104947945,7.49689643406518,7.30339973669287,6.70349050863112,6.6954866265938
CD81,11.6504401004931,12.7171813851221,11.7655118833242,11.3697759731348,13.1644548214717,12.6774612297049,12.2208541249651,12.1372100184649
TSSC4,7.88874505636523,8.08016008747597,8.10964235306977,8.01250575265038,8.56213064901459,7.66480069758112,7.91524786352545,8.16798203813844
KCNQ1,4.912966864894,4.63988963017841,4.26542479596202,2.06200543006088,6.11499431003913,6.01417080182967,5.95692083953554,3.9271554691637
KCNQ1OT1,4.50196485899139,6.41882190034442,3.51326251672742,4.14341243902996,7.61331335711977,5.35317812814406,5.01067596359198,3.68296508287262
CDKN1C,7.01631643778852,8.52959816693796,6.70478556375144,7.26889994834853,7.59455127157675,6.63542186184994,6.48027152994843,6.91903021460551
SLC22A18,5.14382087388778,5.10868765314542,5.41524399850227,5.28939041828425,5.37434665925761,6.10588442029275,4.11252661219532,4.67109748341285
NAP1L4,10.6255372735609,11.0998132401248,10.6902456854023,10.689605862916,10.6776431050173,10.8870926353627,10.9873286552025,11.0440589879201
CARS1,9.47570959449095,9.34150130259484,9.49503897409729,9.71997865444055,10.0598811767178,8.81862269228359,8.88764608383583,9.06271131753607
CARS1-AS1,5.60873617455391,4.63988963017841,5.60733190399633,5.84217496677103,5.75835916857456,4.52725812252753,5.07021064271533,4.57878229670042
OSBPL5,7.58077319145458,7.34107682605707,7.24853299903715,7.4035247526701,7.0085994081894,7.28781792951093,6.7767987857853,7.00135299377387
ZNF195,7.63598390289508,7.61207025204835,7.72770552621717,7.85321970558828,7.82126649163331,7.88790069320213,7.78804559059818,7.78978704834693
NUP98,9.18311891917064,8.66618025730226,8.78802286587504,8.73653350690001,8.61893877338553,9.46533792307731,9.01050746148755,9.02603613151557
PGAP2,6.63781891698733,6.91476536534067,6.30627047204825,6.84954751291227,6.99435615158157,6.36542344183996,6.54465347843406,6.27775949421508
RHOG,6.81093943997078,8.91056060986009,6.6181868601261,6.14699311820704,8.7348478079501,7.7972622862989,7.33327052631184,7.53113842098488
STIM1-AS1,5.39492569057973,2.06724215820908,5.1935941391949,5.13497584975168,2.5993200783662,3.94702957840894,4.32295487465484,4.06964344136764
STIM1,11.2863694870129,10.8571121808244,11.2176894990861,11.0808232163035,10.657446241997,11.1739317695083,10.7104717296724,10.7132381797066
MIR4687,5.39492569057973,2.06724215820908,4.6615853417255,4.38182991563149,3.89869462529185,4.41698528783423,4.11252661219532,4.13593557042328
RRM1,8.67515491472456,8.47242325339976,8.65762863398056,8.89890218002115,8.67359448550038,8.90030470059226,8.75787287088369,8.92888118093572
TRIM21,4.29799176308166,6.21702712355809,4.12890977303811,4.43574940936798,6.42215159015619,5.67403585928721,5.23535632864694,5.31065732608059
TRIM68,7.80931204229875,7.71424920477691,7.6425128490051,7.75058829193606,7.87667314113856,7.64659063767488,7.63873529914077,8.0439864981402
HBB,8.34816967210204,10.8804985637523,7.94150278771074,9.49560642578902,11.9472981343181,11.2928615405383,9.5676771090949,10.1701591351283
HBD,4.18406100091454,6.41882190034442,3.97811392820543,5.13497584975168,7.77202031435419,7.20727989490717,4.22157392165191,4.57878229670042
TRIM5,4.1235338069479,4.72937782605222,3.89636144263707,2.71312632081393,6.24098478914923,5.38281628712291,4.81573930775878,4.48015376544255
TRIM6,3.42073475057111,3.60501631273746,4.05548117213059,3.50091753222107,2.5993200783662,3.68682810827298,1.89387469152672,3.01900662427627
TRIM22,6.18380988836602,6.21702712355809,5.84377992558861,5.40202714430648,6.54450354870421,7.53881936019929,5.7172672834157,6.40418747792694
C11orf42,6.18380988836602,4.21332110198715,5.86542557401524,5.78099973573562,5.68930184369209,5.99510709104212,5.38352453726021,5.36694661926685
FHIP1B,8.97833214006904,8.03699517538662,8.69437533707282,8.61909908583467,7.29089705731823,8.62759499529481,7.47216924753286,8.68777385990944
CNGA4,3.85230401756259,3.40225061373854,3.27527945744828,3.02595768826835,3.10266054901577,4.35851806731345,3.72502557702786,3.15310136351788
CCKBR,9.30906077167833,8.24095884421564,9.19513890620137,9.18129782446559,9.39113889422671,8.85872399818683,8.08360606316003,9.15950832508648
CAVIN3,3.9250396379488,5.35352085792653,4.50491080119773,4.80700137323108,5.32966448307315,5.09121329251933,3.72502557702786,4.62567814727321
LOC101927825,4.24215074011781,4.44231396377339,4.32912513906826,4.6787137364049,5.13566064771983,4.02428565551477,3.5686741892616,3.8502612636747
SMPD1,9.02251009446011,9.29462444774479,8.98379848458926,8.9599768040199,8.80589167040598,9.10976545457222,8.53829629290721,9.00623570131817
APBB1,12.4777184597686,12.0714148901724,12.6192691424875,12.6368509494275,11.9734023493326,11.9711446761622,11.9724187926753,12.0175811545429
TRIM3,9.07739220793111,8.37872047122854,9.03960613841892,9.28958500316682,8.03116630638677,8.32577998539869,8.16777814136666,8.70152002990738
ARFIP2,9.40277104208516,9.15221111886229,9.60849167825096,9.70633294410858,9.33290083461985,9.09864513969907,9.02937950019345,9.65244707375905
TIMM10B,8.8834184651673,8.92956704726375,9.08182394958927,9.07275172419652,9.09332785447385,8.91812607709157,8.78921404117874,8.82972384208098
DNHD1,5.31598248468148,5.8687673022028,5.04975113636648,5.45521069032943,5.7242436616144,5.32291830086367,5.07021064271533,5.39428854467795
RRP8,7.7252494053478,7.88949023608405,7.13727224393348,7.23888329920528,7.72965745219359,7.326461374858,7.72461474799034,7.63793638326914
ILK,8.14620793855061,8.92483886092625,8.29253241319581,8.29006001440543,9.18397300757958,8.17300466858398,8.85416519236814,8.58769873586559
TAF10,9.22152775294878,10.2916401565593,9.56450624059099,9.45538414875526,10.4720131838963,9.47224757186328,9.82478803205424,9.69429691164479
TPP1,10.8458491201138,11.7146588707125,10.7157920574512,9.96541800646199,12.6117088241844,12.3042377460893,12.110421524847,11.0370287352678
DCHS1,8.62691220633217,9.3308179684411,7.65499558845869,7.39674387022343,8.57654376212688,9.55268070578864,9.42389488790612,8.16003911683825
MRPL17,7.98544747439941,8.49173441960899,8.45482431219308,8.17588111869102,8.8618805747919,8.3892170713952,8.27919485735345,8.65140851266974
ZNF215,5.51759641969838,4.81363791756855,5.12346461774521,5.16720928618618,2.87283112217781,5.0548518954,4.32295487465484,5.59615842580794
ZNF214,5.49388255252293,5.65701518618766,5.58140762027216,5.71711515487614,5.94766884864681,5.89581628746393,5.85904316806331,6.49539038310629
SYT9,7.95537582850239,8.09707081452985,7.92097694769529,7.85816451821988,8.13868410684474,8.19822882099999,8.60019386097524,8.0781078127935
OLFML1,3.60911025442874,4.33235615463751,2.8231949097014,3.28289558636847,4.22574024340741,2.79471984047902,3.99455794929769,2.70641136851141
PPFIBP2,6.12327193406085,7.64694020824447,6.04687756145635,5.67289764719086,7.2192196500551,6.47955402248964,7.06716192835008,6.48270910970105
CYB5R2,5.28867805778055,8.09707081452985,4.71024445470041,4.84734829834993,4.22574024340741,4.93992280560818,4.5902857760836,7.32636024115611
EIF3F,9.92353616498505,10.5219786831048,10.3517640479275,10.2025857248918,10.9909008844101,10.6811068976311,10.7542372182203,10.606232497116
TUB,11.4937496129237,10.0697455459762,11.0171453524871,11.1002572155847,10.2184024997744,10.5361423334108,10.7485538914921,10.4431662909627
RIC3,10.1280124542828,9.67006526318278,9.95613353597048,10.1957656548182,9.62867609679486,9.78269486869388,9.71250066926788,9.46852421924721
LMO1,4.54875049880017,5.74547911016788,4.7573158030779,5.45521069032943,3.30085832980782,4.97925860814174,3.39329532483877,3.9271554691637
STK33,4.59406644779961,6.3639879026115,4.7573158030779,4.58637804203385,6.21665156642466,7.07735895040737,6.24219846958105,6.37703428529144
TRIM66,8.32147328302144,8.19457260017029,7.85217642009187,8.33686283919297,8.43078977911885,8.0582972181121,8.0690872531862,7.84532751356515
RPL27A,10.4935026183071,12.1860021375588,11.1107399813695,10.8748408238918,12.5973500045342,11.8675131279643,11.7412828735253,11.6833245464205
DENND2B,8.58263212456935,9.30921099605346,8.43686455749661,7.94438996033797,9.78785633140932,9.32734578544046,9.70077588153808,9.12115619287627
AKIP1,7.28165310687588,7.97430880311552,7.23196457265098,7.49525531322248,8.03116630638677,7.2481108408178,7.00749866662657,7.68297737347689
TMEM9B,9.66942513295358,10.6999469587863,9.83519793102532,9.82599530816371,10.6898478699862,10.2983049004211,10.1241850635804,10.1502495061039
TMEM9B-AS1,2.6387352808349,3.60501631273746,3.51326251672742,3.16013903826645,3.63052447872762,3.36913901378169,3.5686741892616,3.15310136351788
NRIP3,10.5260181135381,9.78148855567673,10.1581809505755,10.6700555219417,9.5865704653122,9.95166554214018,9.96861478736535,9.6425049216346
NRIP3-DT,5.34277973237615,3.78276411547263,5.38558949626612,5.22959289836615,4.12474427175649,4.97925860814174,5.23535632864694,5.31065732608059
SCUBE2,5.34277973237615,7.29784754809299,5.77682340027358,5.19873825742553,6.19190087599664,7.01247807671882,7.3573689609905,5.64250176157487
DENND5A,10.9931999880966,11.7704091129453,10.9958362117235,10.7965082080157,11.1591519129833,11.2612955485325,11.4879154456887,11.0057928360347
TMEM41B,8.84175523495018,9.27988891268728,8.76517468271998,8.71488968230503,8.53778411715723,8.9282117445552,8.68357120933525,8.81715161868147
IPO7,11.4264457270076,11.0892873883882,11.3801650270654,11.3710738434345,11.6484973893292,11.4184664677155,11.6082786470273,10.9423740915822
ZNF143,7.34929003239714,7.72516827651649,7.46248529658945,7.58746791900665,8.02417278133476,7.54538666878871,7.84880463361261,7.33344039320744
WEE1,4.1235338069479,4.96869236138134,4.80289973960689,3.69027604291005,5.32966448307315,5.99510709104212,5.82488386026761,5.57241627917797
SWAP70,8.97190910371857,9.36960936962372,8.8463325227923,8.36839767891245,9.63097965292254,9.73895975116868,9.60589735679872,8.62568454151734
SBF2-AS1,6.0274179162742,6.01829940323588,5.92847959577432,6.43867397926324,6.52481863482521,6.24148242070767,6.56549110730234,6.15525051636127
SBF2,9.02664781246633,9.70908751287656,8.80772243892581,8.14384301255407,9.59367396319875,10.2518795502668,10.0014822273218,9.23517454868891
LOC105369149,3.69481135652304,4.44231396377339,3.61898757441794,3.16013903826645,4.64587717719778,4.81503944234554,4.41767696472821,3.76903679226445
ADM,3.85230401756259,6.59582343145995,4.39013140966209,3.39602111615034,6.9507627172449,6.1921145632819,4.9485783674235,5.87377150114965
AMPD3,7.49378126632032,7.60025709401518,7.29712631711394,7.19265383020658,7.26739806037125,7.42946090220024,7.97876530721587,7.20035601580415
MTRNR2L8,5.04936783763216,7.9278042652815,5.92847959577432,5.9936597052908,8.06563427266158,6.25756997192436,7.38107146561728,6.34936021898537
RNF141,10.4602373573629,11.4234965549405,10.610774823532,10.293003861015,10.4236701884934,10.7229871674825,11.0771323644529,10.8754326230748
IRAG1-AS1,4.06035561315937,4.08357416224689,3.80969656828255,3.59870130167176,5.02790864888524,4.77088806763837,4.9485783674235,3.59143067467059
LYVE1,6.78185947972851,6.7955104975156,7.45536619995914,4.6787137364049,7.84527321797352,7.3491601628081,7.05247583327615,5.91210939588898
IRAG1,9.21247510989127,10.7975786073011,9.04435847966664,7.74525996085942,11.6553031276602,10.7686057572138,11.0689467679689,9.67770236839479
CTR9,9.68521633770798,9.23093165977221,9.51742943668306,9.49560642578902,9.36922927004457,9.5213766640436,9.76073000242251,9.36522425031607
EIF4G2,13.3522443340991,13.0701771513907,13.345753363627,13.4382647353252,13.4951900871498,13.2115114716563,13.5083709818586,12.9192080667187
LOC101928053,3.51799489047184,2.06724215820908,3.39917256347917,4.14341243902996,2.87283112217781,3.94702957840894,2.68541090347942,4.00015784625766
ZBED5,8.51060325092328,8.37872047122854,8.28853216741711,8.29006001440543,8.37690950109332,8.08558918178585,8.50632228400058,8.60827682364639
ZBED5-AS1,5.81418873840595,6.68800032432915,5.92847959577432,5.37468162236772,5.791686544941,6.14099733904681,7.17956035714289,7.02778212100329
GALNT18,9.68390698564809,7.87975060360812,9.69867472265581,9.74422032493304,8.7687163869401,8.88743900128664,8.79363628423808,9.39429229799133
CSNK2A3,7.21794416741407,5.94546981945988,6.90618161263904,7.09549841898882,6.56392348241562,6.52012793395208,6.60628462803265,6.62798850429786
USP47,11.1035718254407,11.2049574496685,10.9896896250221,10.8340116517623,11.4198181097303,11.25128783831,11.7012414871597,10.7606256085486
DKK3,13.6769240871593,13.4494733278746,13.8610788338728,13.7627236711913,13.8975357821961,13.7400622999426,13.9871894168648,13.7658797476555
MICAL2,11.991788237621,10.1428220387781,11.4935387019209,12.055414289308,10.9701266050679,10.787426707227,11.1582467793227,10.5196493255338
PARVA,9.98436618831015,10.2544373420226,10.1885511323403,9.68839834668144,10.7567716930361,10.4960226016805,10.8518251773073,10.0377151625004
TEAD1,8.85810087454399,9.79968079434654,8.42598039876314,7.3830857362755,9.28689542775662,10.1139923744645,10.4356337877757,9.41279367638898
RASSF10,3.51799489047184,1.37597021193449,1.45226099346152,1.3717438017949,4.0161422697294,2.39014917584014,4.11252661219532,4.37428455588707
BMAL1,9.48476098610831,8.35079108066661,9.18441492079819,9.48924574396995,9.27810367083989,8.63068640642053,8.77138825595156,8.77096226180768
BTBD10,10.7370565752119,9.6386468690804,10.8922270405004,10.9404221285709,9.57704439811107,10.0050518225618,9.97835965224854,10.3519792634427
FAR1,9.78873046905247,9.72277213181514,9.58095391379634,9.80694132828207,8.34358821092119,8.93072218301837,9.05907049631897,9.7147752184181
SPON1,9.70471534198117,10.8558707542099,8.95884429553077,7.68531150164964,10.9434992286984,11.8283321203144,10.9262107679478,11.0299640563681
RRAS2,6.82050394585577,7.9278042652815,7.17242912094067,6.51580086510819,7.82126649163331,7.13073932685781,7.3573689609905,7.56160617181545
COPB1,9.84487638408961,9.76571051377381,9.73293217614708,9.62017710858548,9.89140672996703,9.84657271310821,9.77197938406568,9.82185826020669
PSMA1,9.89439749464653,9.983704455254,10.2950713161044,10.171141646811,10.0564575602987,10.0263347564478,10.0072054263459,10.4209041556355
PDE3B,7.44514764866622,7.32681050988797,6.69272805134629,6.0115240067982,6.50486140945216,7.37888013474772,8.34695789655247,6.08986028523475
CYP2R1,5.7151166535173,6.05338033305431,6.08427851015327,5.5314813951964,5.91779244996478,5.89581628746393,5.23535632864694,5.6651268732329
SOX6,8.27004573457326,9.06034898770352,7.94658894043965,7.31997165843059,8.37140912376135,8.7577145859722,9.32654520130756,8.03966402707546
C11orf58,10.9316463512846,10.8780546155125,11.1130037858543,10.9778182286546,10.5616820923308,10.8290652533896,11.029183679389,11.3080581419656
PLEKHA7,5.8888220860272,6.75346286254249,5.55500895688184,3.93456230266905,6.85941325726492,6.94454141669596,7.19301387639083,6.83172416091256
RPS13,9.4528295064267,11.2735057128295,10.3764723723197,10.1770898519495,11.7026126659838,11.1265409099595,11.060714462715,10.9388966919664
PIK3C2A,9.96616954822392,10.4497587981961,9.72407357591062,8.61618313313297,8.81807356293583,10.941009416363,10.9322398576223,9.83812801994901
NUCB2,8.82284488197263,9.0646539139076,9.02525445915351,8.73921629584899,8.83815088581508,9.06247293364535,8.77138825595156,8.96580044600706
NCR3LG1,8.4594853082492,5.29609667612932,7.29712631711394,7.90670226844049,5.13566064771983,6.15823844041951,5.60097136638277,5.52372666480369
LOC107984316,7.85656522980182,6.18574917278349,7.46248529658945,7.58150043220892,5.75835916857456,6.4092872179674,6.43569653802775,6.30682758008552
KCNJ11,8.33154240862278,7.0598331623089,7.961740689642,8.65931541877262,8.28042553874479,7.70054543724695,8.15408609176654,7.57361536376029
ABCC8,8.61596894585511,7.2831450648263,8.28853216741711,8.51649307881988,6.727855111674,7.92866057301503,7.3210686580264,7.70498129550266
USH1C,4.45361099347595,7.00712726271397,4.26542479596202,3.85763963908231,4.64587717719778,5.26042533526806,6.38970028173368,4.8789396057201
KCNC1,10.6384377279775,8.79094282842031,10.2780233406644,10.6423754986079,9.04577604128357,9.68496248174622,10.3177655448539,9.64819453825485
SERGEF,8.95680986795227,9.66723715157666,9.23101547153805,9.42737807670231,10.1299618555368,9.07840998291917,9.57796858609535,9.2256926629965
LOC107984317,5.26084688240334,4.33235615463751,5.90776628789612,5.28939041828425,2.26153298079426,4.81503944234554,4.88368722587985,5.12727546912404
SAAL1,5.51759641969838,6.01829940323588,6.13862248203067,5.76001763426434,5.97693907652263,5.67403585928721,6.18947821487602,6.17114524992985
HPS5,6.68046147448224,8.08864022850649,6.53958343290779,6.09767079121942,8.03116630638677,8.20239030025858,7.52631607140373,7.00135299377387
GTF2H1,9.0952318965819,8.42633247598113,9.15395661573266,9.42070864410798,7.98148438483521,8.3708469039934,8.79363628423808,8.84466730481506
LDHA,12.1037336525126,11.8622979751564,12.4491737223243,12.5120107942027,11.9454484008404,11.9249886589987,11.409410143841,12.3548527063328
TSG101,9.21791350930266,9.60947853033149,9.42022982629377,9.39542002306269,9.51603758395659,9.4961740160382,9.48805793255544,9.60057015927499
UEVLD,7.66812380406984,8.45940402576619,7.77421963023768,7.67973606811319,8.03812609351144,8.38556170319507,8.35894365355729,8.54564050316627
MISFA,4.50196485899139,3.78276411547263,4.80289973960689,4.14341243902996,3.89869462529185,4.09761411519434,4.32295487465484,4.06964344136764
SPTY2D1,8.06806575457089,7.48934609426111,8.19759809412038,7.83326920943056,7.59455127157675,7.64046917880927,8.21470217796533,7.85027220858658
TMEM86A,7.19606694165313,5.82883053888762,6.64346428113751,6.83958132770488,5.41768644092667,6.10588442029275,6.68456624406694,6.52042334587436
IGSF22,5.17397928311382,4.08357416224689,4.50491080119773,5.31838470680151,5.91779244996478,5.12668072930147,5.42971498637778,4.62567814727321
LOC105376579,5.85198797396871,4.89324720789698,5.01143215399117,4.76549354758855,5.18666167825656,5.52250858110448,6.38970028173368,5.59615842580794
PTPN5,11.0359058202728,9.25373392402439,10.8568692157617,11.2174486903798,9.84651955483389,10.2121888523049,9.88405015682147,10.5900657552462
ZDHHC13,7.43895153300713,7.52727175805517,7.41189773151328,7.50789622209574,7.19451335722335,7.69464914426516,7.63873529914077,7.54949617399622
NAV2,9.11674057231365,9.0298493675227,8.32414124280844,8.45580759777342,8.65560500416008,9.42850915542982,8.33487172836503,8.48334723918808
NAV2-AS6,8.44718968541972,7.88949023608405,8.57792819768508,8.77364602662881,7.71235775921097,8.17300466858398,8.11221256340067,7.54949617399622
NAV2-AS2,4.18406100091454,3.40225061373854,3.71749099313618,3.16013903826645,3.77083158176266,4.52725812252753,3.19360770537921,3.49369289385452
HTATIP2,6.73205112270876,7.46349685856759,7.01670861785075,7.21595372791731,8.15798117654876,6.35050072832675,6.38970028173368,5.9858578752146
