GeneID	GSM7796306	GSM7796307	GSM7796308	GSM7796309	GSM7796310	GSM7796311
138151	0	0	0	0	0	0
105376322	0	0	0	0	0	0
105376323	0	0	0	0	0	0
90120	0	0	0	0	0	0
8022	0	0	0	0	0	0
169714	0	0	0	0	0	0
101928722	0	0	0	0	0	0
399693	0	0	0	0	0	0
26102	0	0	0	0	0	0
26086	0	0	0	0	0	0
728489	0	0	0	0	0	0
64170	0	0	0	0	0	0
6621	0	0	0	0	0	0
10807	8	4	7	4	6	5
23203	0	0	0	0	0	0
56623	0	0	0	0	0	0
9919	0	0	0	0	1	0
158055	0	0	0	0	0	0
4851	0	0	0	0	0	0
100616242	0	0	0	0	0	0
100616301	0	0	0	0	0	0
101928483	0	0	0	0	0	0
401561	0	0	0	0	0	0
105376325	0	0	0	0	0	0
102724193	0	0	0	0	0	0
101928612	0	0	0	0	0	0
51162	0	0	0	0	0	0
406913	0	0	0	0	0	0
10555	0	0	0	0	0	0
138311	0	0	0	0	0	0
84973	0	0	0	0	0	0
677824	0	0	0	0	0	0
677804	0	0	0	0	0	0
414332	0	0	0	0	0	0
158062	0	0	0	0	0	0
100128593	0	0	0	0	0	0
102465431	0	0	0	0	0	0
138307	0	0	0	0	0	0
389812	0	0	0	0	0	0
107987143	0	0	0	0	0	0
85014	0	0	0	0	0	0
84960	0	0	0	0	0	0
100131193	0	0	0	0	0	0
55684	0	0	0	0	0	0
100422860	0	0	0	0	0	0
389813	0	0	0	0	0	0
29085	1	0	0	0	0	0
158056	0	0	0	0	0	0
8721	0	0	0	0	0	0
7186	0	0	0	0	0	0
105376326	0	0	0	0	0	0
100616480	0	0	0	0	0	0
54461	0	0	0	1	0	0
733	0	0	0	0	0	0
286256	0	0	0	0	0	0
101928638	0	0	0	0	0	0
5730	0	0	0	0	0	0
401562	0	0	0	0	0	0
286257	0	0	0	0	0	0
9022	0	0	0	0	0	0
20	0	0	0	0	0	0
401563	0	0	0	0	0	0
2529	0	0	0	0	0	0
56654	0	0	0	0	0	0
954	0	0	0	0	0	0
105376327	0	0	0	0	0	0
89958	0	0	0	0	0	0
91373	0	0	0	0	0	0
100289341	0	0	0	0	0	0
11253	0	0	0	0	0	1
101930307	0	0	0	0	0	0
29952	0	0	0	0	0	0
2902	0	0	0	0	0	0
105376328	0	0	0	0	0	0
389816	0	0	0	0	0	0
100500811	0	0	0	0	0	0
100505993	0	0	0	0	0	0
29882	0	0	0	0	0	0
8636	0	0	0	0	0	0
286262	0	0	0	0	0	0
94107	0	0	1	1	0	0
27158	0	0	1	0	0	0
727800	0	0	0	0	0	0
375791	0	0	0	0	0	0
643596	0	0	0	0	0	0
142680	0	0	0	0	0	0
10383	0	0	0	0	0	0
401565	0	0	0	0	0	0
100129722	0	0	0	0	0	0
441476	0	0	0	0	0	0
25920	0	0	0	0	0	0
54863	0	0	0	0	0	0
441478	0	0	0	0	0	0
54932	0	0	0	0	0	0
10811	0	0	0	0	0	0
377841	0	0	0	0	0	0
26012	0	0	1	0	0	0
102466223	0	0	0	0	0	0
375775	0	0	0	0	0	0
64975	0	0	0	0	0	0
92715	0	0	0	0	0	0
116225	0	0	1	0	0	0
92714	0	0	0	0	0	0
85026	0	0	0	0	0	0
79813	0	0	0	1	0	0
651337	0	0	0	0	0	0
693187	0	0	0	0	0	0
100133077	0	0	0	0	0	0
774	0	0	0	0	0	0
105376331	0	0	0	0	0	0
101928786	0	0	0	0	0	0
643224	0	0	0	0	0	0
101928932	0	0	0	0	0	0
107987145	0	0	0	0	0	0
100132403	60	49	43	52	59	47
112267861	8	5	6	4	8	3
105376333	7	5	3	6	6	3
105376332	0	0	0	0	1	0
105379525	0	0	0	0	0	0
102724727	0	0	0	0	0	0
107987370	0	0	0	0	0	0
107987372	0	0	0	0	0	0
102724813	0	0	0	0	0	0
102723376	0	0	0	0	0	0
347688	0	0	0	0	0	0
10771	0	0	1	0	1	0
107984190	0	0	0	0	0	0
107984191	0	0	0	0	0	0
22982	1	0	0	0	0	0
105376340	0	0	0	0	0	0
101930421	0	0	0	0	0	0
100847086	0	0	0	0	0	0
414235	0	0	0	0	0	0
23185	0	0	0	1	0	0
101927762	0	0	0	0	0	0
107984285	0	0	0	0	0	0
105376341	0	0	0	0	0	0
23560	0	0	1	0	0	0
91734	0	0	0	0	0	0
55853	0	0	0	0	0	0
3422	0	0	1	0	0	0
22884	0	0	0	0	0	0
105376344	0	0	0	0	0	0
399706	0	0	0	0	0	0
105	0	0	0	0	0	0
105376342	0	0	0	0	0	0
642394	0	0	0	0	0	0
105376345	0	0	0	0	0	0
105376346	0	0	0	0	0	0
282980	0	0	0	0	0	0
102465944	0	0	0	0	0	0
105376348	0	0	0	0	0	0
107984168	0	0	0	0	0	0
399708	0	0	0	0	0	0
105376349	0	0	0	0	0	0
105376351	0	0	0	0	0	0
107983989	0	0	0	0	0	0
105376350	0	0	0	0	0	0
105376352	0	0	0	0	0	0
101927824	0	0	0	0	0	0
5214	0	0	0	0	0	0
106633806	0	0	0	0	0	0
10531	0	0	0	0	0	0
100507034	0	0	0	0	0	0
105376354	0	0	0	0	0	0
105376353	0	0	0	0	0	0
107987146	0	0	0	0	0	0
105376356	0	0	0	0	0	0
105376360	0	0	0	0	0	0
105376358	0	0	0	0	0	0
105376357	0	0	0	0	0	0
101927880	0	0	0	0	0	0
107984192	0	0	0	0	0	0
107984193	0	0	0	0	0	0
105376361	0	0	0	0	0	0
105376363	0	0	0	0	0	0
1316	0	1	0	0	0	0
105376364	0	0	0	0	0	0
105376365	0	0	0	0	0	0
101927904	0	0	0	0	0	0
105376367	0	0	0	0	0	0
102464829	0	0	0	0	0	0
107984195	0	0	0	0	0	0
101927964	0	0	0	0	0	0
107984196	0	0	0	0	0	0
105376368	0	0	0	0	0	0
100652988	0	0	0	0	0	0
105376369	0	0	0	0	0	0
105376370	0	0	0	0	0	0
105376371	0	0	0	0	0	0
105376372	0	0	0	0	0	0
100507059	0	0	0	0	0	0
100216001	0	0	0	0	0	0
338588	0	0	0	0	0	0
105376373	0	0	0	0	0	0
105376375	0	0	0	0	0	0
107984197	0	0	0	0	0	0
105376374	0	0	0	0	0	0
83592	0	0	0	0	0	0
389932	0	0	0	0	0	0
1645	0	0	0	0	0	0
1646	0	0	0	0	0	0
101928051	0	0	0	0	0	0
107984198	0	0	0	0	0	0
8644	0	0	0	0	0	0
340811	0	0	0	0	0	0
1109	0	0	0	0	0	0
110806285	0	0	0	0	0	0
114131	0	0	0	0	0	0
79861	0	0	0	0	0	0
10276	0	0	0	0	0	0
51806	0	0	0	0	0	0
100132159	0	0	0	0	0	0
810	0	0	0	0	0	0
107984169	0	0	0	0	0	0
105376380	0	0	0	0	0	0
105376381	0	0	0	0	0	0
105376382	0	0	0	0	0	0
105376383	0	0	0	0	0	0
102723629	0	0	0	0	0	0
107984199	0	0	0	0	0	0
79754	0	0	0	0	0	0
54906	7	5	4	7	3	3
2665	226	231	244	282	282	222
100189342	0	0	0	0	0	0
54522	0	0	0	0	0	0
84893	0	0	0	0	0	0
105376384	0	0	0	0	0	0
3601	0	0	0	0	0	0
107984200	0	0	0	0	0	0
3559	0	0	0	0	0	0
107984201	0	0	0	0	0	0
84991	0	1	0	0	0	0
101928080	0	0	0	0	0	0
5209	1	0	0	0	2	0
100422989	0	0	0	0	0	0
100628560	0	0	0	0	0	0
399715	0	0	0	0	0	0
399716	0	0	0	0	0	0
5588	0	0	0	0	0	0
107984202	0	0	0	0	0	0
439949	0	0	0	0	0	0
101928150	0	0	0	0	0	0
108570035	0	0	0	0	0	0
100652997	0	0	0	0	0	0
100507127	0	0	0	0	0	0
107984203	0	0	0	0	2	0
105376387	0	0	0	0	0	0
105376386	0	0	0	0	0	0
57713	0	0	0	0	0	1
106635547	0	0	0	0	0	0
105376388	0	0	0	0	0	0
105376390	0	0	0	0	0	0
105376391	0	0	0	0	0	0
80760	0	0	0	0	0	0
3698	0	0	0	0	0	0
22944	0	0	0	0	0	0
509	0	1	0	0	1	0
105376392	0	0	0	0	0	0
83860	0	0	0	0	0	0
105376394	0	0	0	0	0	0
2625	0	0	0	0	0	0
399717	0	0	0	0	0	0
107984204	0	0	0	0	0	0
105376395	0	0	0	0	0	0
107984206	0	0	0	0	0	0
107984205	0	0	0	0	0	0
100507143	0	0	0	0	0	0
105376396	0	0	0	0	0	0
105376397	0	0	0	0	0	0
105376398	0	0	0	0	0	0
105376399	0	0	0	0	0	0
105376400	0	0	0	0	0	0
105755953	0	0	0	0	0	0
101928272	0	0	0	0	0	0
100507163	0	0	0	0	0	0
112268059	0	0	0	0	0	0
105376402	0	0	0	0	0	0
105376403	0	0	0	0	0	0
101928298	0	0	0	0	0	0
107984207	0	0	0	0	0	0
101928322	0	0	0	0	0	0
10659	1	0	1	0	0	0
207107	0	0	0	0	0	0
105376405	0	0	0	0	0	0
254312	0	0	0	0	0	0
439950	0	0	0	0	0	0
414196	0	0	0	0	0	0
105376409	0	0	0	0	0	0
9712	0	0	1	0	0	0
105376411	0	0	0	0	0	0
105376410	0	0	0	0	0	0
107984208	0	0	0	0	0	0
105376413	0	0	0	0	0	0
105376412	0	0	0	0	0	0
79746	0	0	0	0	0	0
105379850	0	0	0	0	0	0
105376415	0	0	0	0	0	0
254427	0	0	0	0	0	0
219731	0	0	0	0	0	0
26019	0	1	0	0	0	0
105376416	0	0	0	0	0	0
55526	0	0	0	0	0	1
55176	0	0	0	0	0	0
100616488	0	0	0	0	0	0
11164	0	1	1	0	0	0
8872	0	1	0	0	0	0
57118	0	0	1	1	1	0
107984209	0	0	0	0	0	0
100616151	0	0	0	0	0	0
100616320	0	0	0	0	0	0
100313841	0	0	0	0	0	0
83643	0	0	0	0	0	0
105376418	0	0	0	0	0	0
10133	0	0	0	0	1	0
55388	0	0	0	0	0	0
221044	0	0	0	0	0	0
5264	0	0	0	0	0	0
22929	0	0	0	0	0	0
105376419	0	0	0	0	0	0
105376420	0	0	0	0	0	0
222389	0	0	0	1	0	0
105376421	0	0	0	0	0	0
105376422	0	0	0	0	0	0
8559	0	0	0	1	1	0
55691	0	0	0	0	1	0
105376426	0	0	0	0	0	0
105376425	0	0	0	0	0	0
101928453	0	0	0	0	0	0
100422843	0	0	0	0	0	0
100302116	0	0	0	0	0	0
83641	0	0	0	0	1	0
105376429	0	0	0	0	0	0
105376428	0	0	0	0	0	0
441549	0	0	0	0	0	0
51182	1	0	0	1	0	0
79723	0	0	0	0	0	1
64421	0	0	0	0	0	0
644890	0	0	0	0	0	0
108949267	0	0	0	0	0	0
105376432	0	0	0	0	0	0
55301	0	0	0	0	0	0
414149	0	0	0	0	1	0
221060	0	0	0	0	0	0
10557	0	0	0	1	0	0
105376431	0	0	0	0	0	0
9397	1	0	0	0	0	0
107984210	0	0	0	0	0	0
100192204	0	0	0	0	0	0
105376434	0	0	0	0	0	0
107984211	0	0	0	0	0	0
221061	0	0	0	0	0	0
105376433	0	0	0	0	0	0
8516	0	0	0	0	0	0
80013	0	0	0	0	0	0
102724039	0	0	0	0	0	0
9317	0	0	0	0	0	0
389941	0	0	0	0	0	0
101928701	0	0	0	0	0	0
6251	0	0	0	0	0	0
105376435	0	0	0	0	0	0
8029	0	0	0	0	0	0
1787	0	0	0	0	0	0
100507347	0	0	0	0	1	0
7431	0	1	2	3	4	5
338596	0	0	0	0	0	0
100128098	0	0	0	0	0	0
105376436	0	0	0	0	0	0
105376437	0	0	0	0	0	0
9200	0	0	0	0	0	0
102723166	0	0	0	0	0	0
8027	0	0	0	0	0	0
653567	0	0	0	0	0	0
107984212	0	0	0	0	0	0
4360	0	0	0	0	0	0
574445	0	0	0	0	0	0
221074	0	0	0	0	0	0
100129213	0	0	0	0	0	0
783	0	0	0	0	1	0
107984213	0	0	0	0	0	0
221078	0	0	0	0	0	0
221079	0	0	0	0	0	0
105376440	0	0	0	0	0	0
107984180	0	0	0	0	0	0
340895	0	0	0	0	0	0
105376441	0	0	0	0	0	0
102724082	0	0	0	0	0	0
101928834	0	0	0	0	0	0
84898	0	0	0	0	0	0
100616383	0	0	0	0	0	0
105376442	0	0	0	0	0	0
10529	0	0	0	0	0	0
102725112	0	0	0	0	0	0
100128511	0	0	0	0	0	0
105376444	0	0	0	0	0	0
105376445	0	0	0	0	0	0
399726	0	0	0	0	0	0
100302129	0	0	0	0	0	0
387640	0	0	0	0	0	0
8028	3	2	3	4	5	2
107984214	0	0	0	0	0	0
64215	0	0	0	0	0	0
340900	0	0	0	0	0	0
100189083	0	0	0	0	0	0
105376447	0	0	0	0	0	0
100130992	0	0	0	0	0	0
100532731	0	0	0	0	0	0
23412	0	0	0	0	0	0
648	0	0	0	0	0	0
9576	0	0	0	0	0	0
105376448	0	0	0	0	0	0
100499489	0	0	0	0	0	0
105376449	0	0	0	0	0	0
105376450	0	0	0	0	0	0
5305	0	0	0	0	0	0
105376451	0	0	0	0	0	0
219681	0	0	0	0	0	0
107984215	0	0	0	0	0	0
22921	0	0	0	0	0	0
256297	0	0	0	0	0	0
256815	0	0	0	0	0	0
105376453	0	0	0	0	0	0
220213	0	0	0	0	0	0
105376454	0	0	0	0	0	0
56243	0	0	0	1	0	0
693188	0	0	0	0	0	0
105376455	0	0	0	0	0	0
57584	0	1	1	0	0	1
105376456	0	0	0	0	0	0
56952	0	1	0	0	0	0
79896	0	0	0	0	0	0
219670	0	0	0	0	0	0
101929025	0	0	0	0	0	0
100128811	0	0	0	0	0	0
57512	0	0	0	0	1	0
101929052	0	0	0	0	0	0
105376460	0	0	0	0	0	0
101929073	0	0	0	0	0	0
53904	0	0	0	0	0	0
2572	0	0	0	0	0	0
107984176	0	0	0	0	0	0
54518	0	0	0	0	0	0
101929117	0	0	0	0	0	0
645528	0	0	0	0	0	0
102724202	0	0	0	0	0	0
105376461	0	0	0	0	0	0
731789	0	0	0	0	0	0
105376462	0	0	0	0	0	0
23590	0	0	0	0	0	0
10006	0	0	0	0	0	0
387644	0	0	0	0	0	0
22852	0	0	0	0	0	0
10730	0	1	0	2	0	0
84930	0	0	0	0	0	0
91452	0	0	0	0	4	0
387646	0	0	0	0	0	0
101060171	0	0	0	0	0	0
102724245	0	0	0	0	0	0
101929180	0	0	0	0	0	0
374308	0	0	0	0	0	0
22931	0	0	0	0	0	0
105376463	0	0	0	0	0	0
283078	0	0	0	0	0	0
101929202	0	0	0	0	0	0
55130	0	0	0	0	0	0
112268060	0	0	0	0	0	0
143098	0	0	0	0	0	0
106635548	0	0	0	0	0	0
102465880	0	0	0	0	0	0
105376466	0	0	0	0	0	0
105376467	0	0	0	0	0	0
105376468	0	0	0	0	0	0
107984216	0	0	0	0	0	0
220906	2	0	0	0	0	0
51322	0	2	0	0	1	0
25805	0	0	0	0	0	0
105376470	0	0	0	0	0	0
107984170	0	0	0	0	0	0
101929218	0	0	0	0	0	0
100507605	0	0	0	0	0	0
283080	0	0	0	0	0	0
107984174	0	0	0	0	0	0
107984171	0	0	0	0	0	0
105376471	0	0	0	0	0	0
105376472	0	0	0	0	0	0
84569	0	0	0	0	0	0
107984217	0	0	0	0	0	0
105376473	0	0	0	0	0	0
105376474	0	0	0	0	0	0
102724316	0	0	1	0	0	0
6840	0	0	0	0	0	0
693189	0	0	0	0	0	0
100126327	0	0	0	0	0	0
105376475	0	0	0	0	0	0
105376476	0	0	0	0	0	0
102724333	0	0	0	0	0	0
107984172	0	0	0	0	0	0
107984173	0	0	0	0	0	0
107984218	0	0	0	0	0	0
57608	0	0	0	0	0	0
101929256	0	0	0	0	0	0
105376477	0	0	0	0	0	0
101929279	0	0	0	0	0	0
55149	0	0	0	0	1	0
729668	0	0	0	0	0	0
102466227	0	0	0	0	0	0
1326	0	0	0	0	0	0
105376478	0	0	0	0	0	0
105376479	0	0	0	0	0	0
119180	0	0	0	0	0	0
645954	0	0	0	0	0	0
105376480	0	0	0	0	0	0
220929	0	0	0	0	0	0
105376481	0	0	0	0	0	0
105376482	0	0	0	0	0	0
105376483	0	0	0	0	0	0
101929352	0	0	0	0	0	0
220930	0	0	0	0	0	0
6935	1	0	0	0	0	0
100505502	0	0	0	0	0	0
105376484	0	0	0	0	0	0
101929951	0	0	0	0	0	0
94134	0	0	0	0	0	0
107984219	0	0	0	0	0	0
105376485	0	0	0	0	0	0
3799	0	1	1	0	1	0
80314	0	0	0	0	0	0
102031319	0	0	0	0	0	0
101929431	0	0	0	0	0	0
79741	0	0	0	0	0	0
105376486	0	0	0	0	0	0
3688	0	1	1	1	0	0
106633814	0	0	0	0	0	0
101929475	0	0	0	0	0	0
101929447	0	0	0	0	0	0
8829	0	0	0	0	1	0
105376489	0	0	0	0	0	0
105376490	0	0	0	0	0	0
100505583	0	0	0	0	0	0
56288	0	0	0	0	0	0
100505601	0	0	0	0	0	0
105376491	0	0	0	0	0	0
8453	0	0	0	0	1	0
100500890	0	0	0	0	0	0
1390	0	0	0	0	0	0
105376493	0	0	0	0	0	0
219771	0	0	0	0	0	0
107984220	0	0	0	0	0	0
107984221	0	0	0	0	0	0
219770	0	0	0	0	0	0
8325	0	0	0	0	0	0
100616500	0	0	0	0	0	0
105376494	0	0	0	0	0	0
107984188	0	0	0	0	0	0
102578074	0	0	0	0	0	0
105376495	0	0	0	0	0	0
107984222	0	0	0	0	0	0
105376496	0	0	0	0	0	0
91074	0	0	0	0	0	0
101929498	0	0	0	0	0	0
101929520	0	0	0	0	0	0
107984175	0	0	0	0	0	0
107984223	0	0	0	0	0	0
105376497	0	0	0	0	0	0
100288485	0	0	0	0	0	0
102724533	0	0	0	0	0	0
105376498	0	0	0	0	0	0
57209	0	0	0	0	0	0
100419868	0	0	0	0	0	0
107984224	0	0	0	0	0	0
219749	0	0	0	0	0	0
105376499	0	0	0	0	0	0
7581	0	0	0	0	0	0
7587	0	0	0	0	0	1
105376500	0	0	0	0	0	0
100129055	0	0	0	0	0	0
158160	70	55	51	43	49	53
285961	0	2	1	0	2	2
101929540	19	8	12	10	14	9
399744	11	12	12	11	16	5
107984177	0	0	0	0	0	0
399746	0	0	0	0	0	0
105378267	0	0	0	0	0	0
101929373	0	0	0	0	0	0
441666	0	0	0	0	0	0
414194	0	0	0	0	0	0
84856	0	0	0	0	0	0
100129482	0	0	0	1	0	0
7582	0	0	0	0	0	0
105378268	0	0	0	0	0	0
101929397	0	0	0	0	0	0
107984178	0	0	0	0	0	0
283028	0	0	0	0	0	0
105378269	0	0	0	0	0	0
9790	0	1	0	0	0	0
101929445	0	0	0	0	0	0
104266963	0	0	0	0	0	0
100847014	0	0	0	0	0	0
5979	0	0	0	0	0	0
55454	0	0	0	0	0	0
221002	0	0	0	0	0	0
107984225	0	0	0	0	0	0
105378271	0	0	0	0	0	0
105378270	0	0	0	0	0	0
107984226	0	0	0	0	0	0
53828	0	0	0	0	0	0
3185	0	0	0	0	0	4
109616985	0	0	0	0	0	0
642819	0	0	0	0	0	0
105379857	0	0	0	0	0	0
8187	0	0	0	0	0	0
220992	0	0	0	0	0	0
414201	0	0	0	0	0	0
7580	0	0	0	0	0	0
414197	0	0	0	0	0	0
414208	0	0	0	0	0	0
105378274	0	0	0	0	0	0
102724264	0	0	0	0	0	0
105378275	0	0	0	0	0	0
10151	0	0	0	0	0	1
107984189	0	0	0	0	0	0
414260	0	0	0	0	0	0
100506835	0	0	0	0	0	0
105378277	0	0	0	0	0	0
283033	0	0	0	0	0	0
6387	0	0	0	0	0	0
100130539	0	0	0	0	0	0
107984179	0	0	0	0	0	0
220980	0	0	0	0	0	0
643236	0	0	0	0	0	0
83937	0	0	0	0	0	0
105378281	0	0	0	0	0	0
11067	0	0	0	0	0	0
220979	0	0	0	0	0	0
7570	0	0	0	0	0	0
100133308	0	0	0	0	0	0
338579	0	0	0	0	0	0
100422988	0	0	0	0	0	0
105378283	0	0	0	0	0	0
79290	0	0	0	0	0	0
240	0	0	0	0	0	0
102724323	0	0	0	0	0	0
220972	0	0	0	0	0	0
105378286	0	0	0	0	0	0
93550	0	0	0	0	0	0
653234	0	0	0	0	0	0
253725	0	0	0	0	0	0
643479	0	0	0	0	0	0
119016	0	0	0	0	0	0
114004351	0	0	0	0	0	0
728407	0	0	0	0	0	0
100287932	0	0	0	0	0	0
109616974	0	0	0	0	0	0
8031	0	0	0	0	0	0
105378287	0	0	0	0	0	0
4477	0	0	0	0	0	0
653268	0	0	0	0	0	0
100996567	0	0	0	0	0	0
105378577	0	0	0	0	0	0
195977	0	0	0	0	0	0
107984026	0	0	0	0	0	0
100132929	0	0	0	0	0	0
728113	0	0	0	0	0	0
643650	0	0	0	0	0	0
728643	0	0	0	0	0	0
107987152	0	0	0	0	0	0
5540	0	0	0	0	0	0
9721	0	0	0	0	0	0
83849	0	0	0	0	0	0
101927699	0	0	0	0	0	0
105378289	0	0	0	0	0	0
414241	0	0	0	0	0	0
102724350	0	0	0	0	0	0
101927584	0	0	0	0	0	0
102724643	0	0	0	0	0	0
414212	0	0	0	0	0	0
399761	0	0	0	0	0	0
728798	0	0	0	0	0	0
26095	0	0	0	0	0	0
105378291	0	0	0	0	0	0
101929216	0	0	0	0	0	0
2662	0	0	0	0	0	0
2658	0	0	0	0	0	0
5949	0	0	0	0	0	0
118738	0	0	0	0	0	0
107001062	0	0	0	0	0	0
105378292	0	0	0	0	0	0
653145	0	0	0	0	0	0
100133093	0	0	0	0	0	0
113939912	0	0	0	0	0	0
642517	0	0	0	0	0	0
107987147	0	0	0	0	0	0
642826	0	0	0	0	0	0
1517	0	0	0	0	0	0
112267862	0	0	0	0	0	0
439965	0	0	0	0	0	0
102724603	0	0	0	0	0	0
102724593	0	0	0	0	0	0
102724488	0	0	0	0	0	0
100996758	0	0	0	0	0	0
644054	0	0	0	0	0	0
414224	0	0	0	0	0	0
143162	0	0	0	0	0	0
5599	0	0	0	0	0	0
58504	0	0	0	0	0	0
100689073	0	0	0	0	0	0
57705	0	0	0	0	0	0
105378299	0	0	0	0	0	0
474354	0	0	0	0	0	0
105378298	0	0	0	0	0	0
100422895	0	0	0	0	0	0
196740	0	1	0	0	0	0
100506733	0	0	0	0	0	0
170370	0	0	0	0	0	0
170371	0	0	0	0	0	0
100506769	0	0	0	0	0	0
118461	0	0	0	0	0	0
644168	0	0	0	0	0	0
2074	0	0	0	1	0	0
267004	0	0	0	0	0	0
1103	0	0	0	0	0	0
6572	0	0	0	0	0	0
282966	0	0	0	0	0	0
55753	0	0	0	0	0	0
8505	0	0	0	0	0	0
100652748	0	0	0	0	1	0
113218477	0	0	0	0	0	0
109617009	0	0	0	0	0	0
414189	0	0	0	0	0	0
100421577	0	0	0	0	0	0
387680	0	0	0	0	0	0
56624	0	0	0	0	0	0
259230	0	0	0	0	0	0
104355295	0	0	0	0	0	0
105378302	0	0	0	0	0	0
653308	0	0	0	0	0	0
29974	0	0	0	0	0	0
5592	0	0	0	0	0	0
102724719	0	0	0	0	0	0
693190	0	0	0	0	0	0
23283	0	0	0	0	0	0
100506939	0	0	0	0	0	0
22943	0	0	0	0	0	0
101928687	0	0	0	0	0	0
105378305	0	0	0	0	0	0
4153	0	0	0	0	0	0
105378307	0	0	0	0	0	0
105378306	0	0	0	0	0	0
105378308	0	0	0	0	0	0
105378309	0	0	0	0	0	0
105378310	0	0	0	0	0	0
65217	0	0	0	0	0	0
105378311	0	0	0	0	0	0
100302192	0	0	0	0	0	0
100463289	0	0	0	0	0	0
11130	0	0	0	0	0	0
100500834	0	0	0	0	0	0
105378313	0	0	0	0	0	0
105378314	0	0	0	0	0	0
253430	0	0	0	0	0	0
55847	0	0	0	0	1	0
112268068	0	0	0	0	0	0
7321	0	0	0	0	0	0
7019	0	0	0	0	0	0
105378316	0	0	0	0	0	0
80114	0	0	0	1	0	0
107984234	0	0	0	0	0	0
728640	0	1	0	0	0	0
100507008	0	0	0	0	0	0
102724768	0	0	0	0	0	0
105682749	0	0	0	0	0	0
84457	0	0	0	0	0	0
220965	0	0	0	0	0	0
102724778	0	0	0	0	0	0
107984235	0	0	0	0	0	0
105378318	0	0	0	0	0	0
105378319	0	0	0	0	0	0
220963	0	0	0	0	0	0
100507027	0	0	0	0	0	0
8030	38	24	30	32	34	21
283025	0	0	0	0	0	0
288	0	0	0	0	0	0
107987153	0	0	0	0	0	0
107984292	0	0	0	0	0	0
105378320	0	0	0	0	0	0
983	0	0	0	0	0	0
9886	0	0	0	1	0	0
107984236	0	0	0	0	0	0
100507058	0	0	0	0	0	0
105378323	0	0	0	0	0	0
219623	0	0	0	0	0	0
101928781	0	0	0	0	0	0
219621	0	0	0	0	0	0
107984237	0	0	0	0	0	0
84159	0	0	0	0	0	0
219790	0	0	0	1	0	0
105378326	0	0	0	0	0	0
105378325	0	0	0	0	0	0
283045	0	0	0	0	0	0
22891	0	0	0	0	0	0
105378327	0	0	0	0	0	0
84890	0	0	1	0	0	0
1959	0	0	0	0	0	0
107984012	0	0	0	0	0	0
105378328	0	0	0	0	0	0
29982	15	14	6	16	16	14
221037	0	0	0	0	0	0
100302150	0	0	0	0	0	0
105378330	0	0	0	0	0	0
84989	0	0	0	0	0	0
221035	1	0	0	0	1	0
105378329	0	0	0	0	0	0
101929846	0	0	0	0	0	0
107984238	0	0	0	0	0	0
101928859	0	0	0	0	0	0
105378333	0	0	0	0	0	0
105378335	0	0	0	0	0	0
107984239	0	0	0	0	0	0
105378336	0	0	0	0	0	0
305	0	0	0	0	0	0
101928887	0	0	0	0	0	0
102724863	0	0	0	0	0	0
105378337	0	0	0	0	0	0
101928913	0	0	0	0	0	0
105378338	0	0	0	0	0	0
105378339	0	0	0	0	0	0
29119	0	0	0	0	0	0
105378340	0	0	0	0	0	0
101928961	0	0	0	0	0	0
347731	0	0	0	0	0	0
102466814	0	0	0	0	0	0
100189279	0	0	0	0	0	0
56521	0	0	0	0	0	0
23411	0	3	0	0	1	0
26091	0	0	0	0	0	0
100009667	0	0	0	0	0	0
84665	0	0	0	0	0	0
107984240	0	0	0	0	0	0
220202	0	0	0	0	0	0
107984241	0	0	0	0	0	0
64081	0	0	0	0	0	0
3189	0	0	0	1	0	0
55680	0	1	0	0	0	0
1763	0	0	0	0	0	0
8034	0	1	1	0	0	0
80312	0	2	0	0	1	0
55749	0	0	1	0	0	2
692211	0	0	0	0	0	0
219736	0	0	0	0	0	0
79009	0	0	0	0	0	0
9188	1	2	0	1	0	0
26128	0	0	0	0	0	0
105378342	0	0	0	0	0	0
5552	0	0	0	0	0	0
9559	0	0	1	0	0	0
6832	0	0	0	0	0	0
101928994	0	0	0	0	0	0
80201	0	0	0	0	0	0
3098	0	0	0	0	2	0
6865	0	0	0	0	0	0
23555	0	0	0	0	0	0
105378345	0	0	0	0	0	0
50674	0	0	0	0	0	0
101929021	0	0	0	0	0	0
219738	0	0	0	0	0	0
105378346	0	0	0	0	0	0
1305	0	0	0	0	0	0
105378347	0	0	0	0	0	0
107984242	0	0	0	0	0	0
102723350	0	0	0	0	0	0
55506	0	0	0	0	0	0
84883	0	0	0	0	0	0
219743	0	0	0	0	0	0
56681	0	0	1	0	0	0
5464	0	0	0	0	0	0
64106	0	0	0	0	0	0
55222	0	0	0	0	0	0
1979	0	1	0	0	1	0
4838	0	0	0	0	0	0
27143	0	0	0	0	0	0
5551	0	0	0	0	0	0
140766	0	0	0	0	0	0
219793	0	0	0	0	0	0
8879	0	0	0	0	1	0
5092	0	0	0	0	0	0
105378349	0	0	0	0	0	0
105378350	0	0	0	0	0	0
105378351	0	0	0	0	0	0
219699	0	0	0	0	0	0
728978	0	0	0	0	0	0
107987148	0	0	0	0	0	0
112268061	0	0	0	0	0	0
55315	0	0	0	0	0	0
105378353	0	0	0	0	0	0
64072	0	0	0	0	0	0
105378356	0	0	0	0	0	0
102723377	0	0	0	0	0	0
105378355	0	0	0	0	0	0
414152	0	0	0	0	0	0
64115	0	0	0	0	0	0
